event_start_time,event_slug,event_title,poly_team1,poly_team2,team1_code,team2_code,elo_match_date,team1_elo_pre,team2_elo_pre,team1_goals,team2_goals,score_source,polymarket_team1_win_price,polymarket_draw_price,polymarket_team2_win_price,elo_team1_win_prob,elo_draw_prob,elo_team2_win_prob,elo_source
2026-06-16T19:00:00Z,fifwc-fra-sen-2026-06-16,France vs. Senegal,France,Senegal,FR,SN,2026-06-16 00:00:00+00:00,2063.0,1860.0,3,1,elo_results,0.6660555555555556,0.215,0.12766666666666665,0.587345647525125,0.2300993430358143,0.18255500943906083,2026_results.tsv
2026-06-16T22:00:00Z,fifwc-irq-nor-2026-06-16,Iraq vs. Norway,Iraq,Norway,IQ,NO,2026-06-16 00:00:00+00:00,1607.0,1914.0,4,1,elo_results,0.06499999999999981,0.13541666666666663,0.8036388888888888,0.11689177330999848,0.19874928321790528,0.6843589434720964,2026_results.tsv
2026-06-17T01:00:00Z,fifwc-arg-alg-2026-06-16,Argentina vs. Algeria,Argentina,Algeria,AR,DZ,2026-06-16 00:00:00+00:00,2115.0,1772.0,3,0,elo_results,0.6701944444444443,0.21094444444444446,0.11825,0.7139457392898955,0.186933367684818,0.09912089302528658,2026_results.tsv
2026-06-17T04:00:00Z,fifwc-aut-jor-2026-06-17,Austria vs. Jordan,Austria,Jordan,AT,JO,2026-06-16 00:00:00+00:00,1830.0,1680.0,3,1,elo_results,0.7044444444444444,0.19022222222222235,0.1056666666666668,0.5324760522784824,0.24298065831622662,0.224543289405291,2026_results.tsv (nearest_date_fallback)
2026-06-17T17:00:00Z,fifwc-prt-cdr-2026-06-17,Portugal vs. DR Congo,Portugal,DR Congo,PT,CD,2026-06-17 00:00:00+00:00,1989.0,1652.0,1,1,elo_results,0.7641944444444446,0.16727777777777783,0.07499999999999997,0.7091662539449461,0.18891641050187863,0.10191733555317528,2026_results.tsv
2026-06-17T20:00:00Z,fifwc-eng-hrv-2026-06-17,England vs. Croatia,England,Croatia,EN,HR,2026-06-17 00:00:00+00:00,2024.0,1912.0,4,2,elo_results,0.5763611111111111,0.2537222222222222,0.1734722222222222,0.4916733719751967,0.2502927744060581,0.2580338536187451,2026_results.tsv
2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17,Ghana vs. Panama,Ghana,Panama,GH,PA,2026-06-17 00:00:00+00:00,1510.0,1730.0,1,0,elo_results,0.40594444444444455,0.3013055555555555,0.2924444444444444,0.1703061314467746,0.22542491149433597,0.6042689570588893,2026_results.tsv
2026-06-18T02:00:00Z,fifwc-uzb-col-2026-06-17,Uzbekistan vs. Colombia,Uzbekistan,Colombia,UZ,CO,2026-06-17 00:00:00+00:00,1714.0,1982.0,3,1,elo_results,0.09344444444444444,0.1949722222222223,0.7096944444444444,0.13894486119207114,0.21116119599989372,0.6498939428080353,2026_results.tsv
2026-06-18T16:00:00Z,fifwc-cze-rsa-2026-06-18,Czechia vs. South Africa,Czechia,South Africa,CZ,ZA,2026-06-18 00:00:00+00:00,1712.0,1511.0,1,1,elo_results,0.5264166666666668,0.267,0.20444444444444437,0.5853307836294418,0.2306338182305472,0.18403539814001105,2026_results.tsv
2026-06-18T19:00:00Z,fifwc-che-bih-2026-06-18,Switzerland vs. Bosnia-Herzegovina,Switzerland,Bosnia-Herzegovina,CH,BA,2026-06-18 00:00:00+00:00,1865.0,1616.0,4,1,elo_results,0.625,0.23491666666666666,0.14633333333333326,0.6322366973570316,0.21697081693989975,0.15079248570306863,2026_results.tsv
2026-06-18T22:00:00Z,fifwc-can-qat-2026-06-18,Canada vs. Qatar,Canada,Qatar,CA,QA,2026-06-18 00:00:00+00:00,1767.0,1447.0,6,0,elo_results,0.7488333333333335,0.17097222222222228,0.08380555555555555,0.6952941015816805,0.19450920958280232,0.11019668883551707,2026_results.tsv
2026-06-19T01:00:00Z,fifwc-mex-kr-2026-06-18,Mexico vs. Korea Republic,Mexico,Korea Republic,MX,KR,2026-06-18 00:00:00+00:00,1881.0,1786.0,1,0,elo_results,0.4720416666666667,0.29598611111111117,0.23680555555555557,0.4731817243205873,0.252958680061164,0.2738595956182487,2026_results.tsv
2026-06-19T19:00:00Z,fifwc-usa-aus-2026-06-19,United States vs. Australia,United States,Australia,US,AU,2026-06-19 00:00:00+00:00,1780.0,1839.0,2,0,elo_results,0.6035555555555555,0.21749999999999997,0.18073611111111118,0.3089095946976506,0.257248600966936,0.43384180433541336,2026_results.tsv
2026-06-19T22:00:00Z,fifwc-sco-mar-2026-06-19,Scotland vs. Morocco,Scotland,Morocco,SQ,MA,2026-06-19 00:00:00+00:00,1794.0,1840.0,1,0,elo_results,0.15499999999999997,0.265,0.5858333333333334,0.3220252660610372,0.258322105385957,0.4196526285530058,2026_results.tsv
2026-06-20T00:30:00Z,fifwc-bra-hai-2026-06-19,Brazil vs. Haiti,Brazil,Haiti,BR,HT,2026-06-19 00:00:00+00:00,1978.0,1536.0,3,0,elo_results,0.8848888888888888,0.07760694444444441,0.0418638888888889,0.7840460368929737,0.15438787437270976,0.061566088734316536,2026_results.tsv
2026-06-20T03:00:00Z,fifwc-tur-par-2026-06-19,Türkiye vs. Paraguay,Türkiye,Paraguay,TR,PY,2026-06-19 00:00:00+00:00,1849.0,1780.0,1,0,elo_results,0.4700833333333332,0.28530555555555565,0.2425277777777778,0.44477381169790464,0.25624820504641016,0.2989779832556851,2026_results.tsv
2026-06-20T17:00:00Z,fifwc-nld-swe-2026-06-20,Netherlands vs. Sweden,Netherlands,Sweden,NL,SE,2026-06-20 00:00:00+00:00,1944.0,1755.0,5,1,elo_results,0.5686111111111111,0.235,0.19969444444444456,0.5731417460791023,0.2337672491581396,0.19309100476275812,2026_results.tsv
2026-06-20T20:00:00Z,fifwc-ger-civ-2026-06-20,Germany vs. Côte d'Ivoire,Germany,Côte d'Ivoire,DE,CI,2026-06-20 00:00:00+00:00,1939.0,1743.0,2,1,elo_results,0.6645000000000001,0.19980555555555557,0.14233333333333326,0.5802725387230612,0.23195494845570416,0.1877725128212346,2026_results.tsv
2026-06-21T00:00:00Z,fifwc-ecu-kor-2026-06-20,Ecuador vs. Curaçao,Ecuador,Curaçao,EC,CW,2026-06-20 00:00:00+00:00,1890.0,1427.0,0,0,elo_results,0.8468611111111111,0.10286111111111126,0.05105833333333332,0.7968477424055354,0.1477056031682034,0.05544665442626115,2026_results.tsv
2026-06-21T04:00:00Z,fifwc-tun-jpn-2026-06-21,Tunisia vs. Japan,Tunisia,Japan,TN,JP,2026-06-20 00:00:00+00:00,1585.0,1910.0,4,0,elo_results,0.11666666666666668,0.21116666666666664,0.67675,0.10770626096386625,0.19286906427924647,0.6994246747568873,2026_results.tsv (nearest_date_fallback)
2026-06-21T16:00:00Z,fifwc-esp-ksa-2026-06-21,Spain vs. Saudi Arabia,Spain,Saudi Arabia,ES,SA,2026-06-21 00:00:00+00:00,2129.0,1598.0,4,0,elo_results,0.8903333333333333,0.07499999999999997,0.03713472222222218,0.8337110012670012,0.12706828141907361,0.03922071731392517,2026_results.tsv
2026-06-21T19:00:00Z,fifwc-bel-irn-2026-06-21,Belgium vs. IR Iran,Belgium,IR Iran,BE,IR,2026-06-21 00:00:00+00:00,1879.0,1756.0,0,0,elo_results,0.6912777777777779,0.19566666666666674,0.11663888888888892,0.5035741924929302,0.2483619659379113,0.24806384156915842,2026_results.tsv
2026-06-21T22:00:00Z,fifwc-ury-cvi-2026-06-21,Uruguay vs. Cabo Verde,Uruguay,Cabo Verde,UY,CV,2026-06-21 00:00:00+00:00,1870.0,1606.0,2,2,elo_results,0.6886666666666668,0.2180555555555555,0.09883333333333338,0.6462223831704462,0.21239956378580116,0.1413780530437525,2026_results.tsv
2026-06-22T01:00:00Z,fifwc-nzl-egy-2026-06-21,New Zealand vs. Egypt,New Zealand,Egypt,NZ,EG,2026-06-21 00:00:00+00:00,1578.0,1711.0,3,1,elo_results,0.1560277777777777,0.23533333333333334,0.6132222222222223,0.23919198432032096,0.24647237253501167,0.5143356431446674,2026_results.tsv
2026-06-22T17:00:00Z,fifwc-arg-aut-2026-06-22,Argentina vs. Austria,Argentina,Austria,AR,AT,2026-06-22 00:00:00+00:00,2128.0,1857.0,2,0,elo_results,0.675611111111111,0.21444444444444447,0.11366666666666679,0.6526313106551551,0.21022750184800776,0.1371411874968371,2026_results.tsv
2026-06-22T21:00:00Z,fifwc-fra-irq-2026-06-22,France vs. Iraq,France,Iraq,FR,IQ,2026-06-22 00:00:00+00:00,2084.0,1592.0,3,0,elo_results,0.9068888888888889,0.0726666666666666,0.025494444444444465,0.8134029858095807,0.13870029544629295,0.047896718744126376,2026_results.tsv
2026-06-23T00:00:00Z,fifwc-nor-sen-2026-06-22,Norway vs. Senegal,Norway,Senegal,NO,SN,2026-06-22 00:00:00+00:00,1929.0,1839.0,3,2,elo_results,0.4140555555555555,0.28338888888888897,0.3076666666666666,0.4677263821018793,0.25366671855024614,0.27860689934787464,2026_results.tsv
2026-06-23T03:00:00Z,fifwc-jor-alg-2026-06-22,Jordan vs. Algeria,Jordan,Algeria,JO,DZ,2026-06-22 00:00:00+00:00,1653.0,1759.0,2,1,elo_results,0.14605555555555547,0.22391666666666657,0.6395277777777777,0.2635626530353675,0.2512785946242514,0.4851587523403811,2026_results.tsv
2026-06-23T17:00:00Z,fifwc-prt-uzb-2026-06-23,Portugal vs. Uzbekistan,Portugal,Uzbekistan,PT,UZ,2026-06-23 00:00:00+00:00,1967.0,1698.0,5,0,elo_results,0.8550000000000001,0.1050000000000001,0.04500000000000007,0.6508079571519989,0.21085042373715404,0.13834161911084716,2026_results.tsv
2026-06-23T20:00:00Z,fifwc-eng-gha-2026-06-23,England vs. Ghana,England,Ghana,EN,GH,2026-06-23 00:00:00+00:00,2055.0,1557.0,0,0,elo_results,0.8284444444444444,0.12377777777777776,0.05355555555555551,0.8166702850662729,0.13687318641442459,0.046456528519302466,2026_results.tsv
2026-06-23T23:00:00Z,fifwc-pan-hrv-2026-06-23,Panama vs. Croatia,Panama,Croatia,PA,HR,2026-06-23 00:00:00+00:00,1683.0,1881.0,1,0,elo_results,0.11988888888888892,0.20869444444444443,0.6726944444444445,0.18627147582710923,0.23142910690603585,0.5822994172668549,2026_results.tsv
2026-06-24T02:00:00Z,fifwc-col-cdr-2026-06-23,Colombia vs. DR Congo,Colombia,DR Congo,CO,CD,2026-06-23 00:00:00+00:00,1998.0,1674.0,1,0,elo_results,0.6315555555555554,0.235,0.13391666666666663,0.6986019197685372,0.1931974538972953,0.10820062633416733,2026_results.tsv
2026-06-24T19:00:00Z,fifwc-che-can-2026-06-24,Switzerland vs. Canada,Switzerland,Canada,CH,CA,2026-06-24 00:00:00+00:00,1885.0,1777.0,,,missing,0.41500000000000004,0.31499999999999995,0.28500000000000003,0.4873319102076857,0.2509553586249344,0.26171273116737986,fixtures.tsv
2026-06-24T19:00:00Z,fifwc-bih-qat-2026-06-24,Bosnia-Herzegovina vs. Qatar,Bosnia-Herzegovina,Qatar,BA,QA,2026-06-24 00:00:00+00:00,1596.0,1437.0,,,missing,0.7019540229885057,0.175,0.12008620689655165,0.5419881249245816,0.24099686608539678,0.21701500899002155,fixtures.tsv
2026-06-24T22:00:00Z,fifwc-mar-hai-2026-06-24,Morocco vs. Haiti,Morocco,Haiti,MA,HT,2026-06-24 00:00:00+00:00,1866.0,1528.0,,,missing,0.825,0.125,0.047959770114942596,0.7099670693556477,0.18858616502994058,0.10144676561441175,fixtures.tsv
2026-06-24T22:00:00Z,fifwc-sco-bra-2026-06-24,Scotland vs. Brazil,Scotland,Brazil,SQ,BR,2026-06-24 00:00:00+00:00,1768.0,1986.0,,,missing,0.1008045977011495,0.17436781609195412,0.7350000000000001,0.17171608048536913,0.22598654933429882,0.602297370180332,fixtures.tsv
2026-06-25T01:00:00Z,fifwc-cze-mex-2026-06-24,Czechia vs. Mexico,Czechia,Mexico,CZ,MX,2026-06-24 00:00:00+00:00,1696.0,1896.0,,,missing,0.2533333333333332,0.24192528735632196,0.5075000000000001,0.18477869232738406,0.23089977685060292,0.584321530822013,fixtures.tsv
2026-06-25T01:00:00Z,fifwc-rsa-kr-2026-06-24,South Africa vs. Korea Republic,South Africa,Korea Republic,ZA,KR,2026-06-24 00:00:00+00:00,1527.0,1771.0,,,missing,0.175,0.24500000000000002,0.5856609195402298,0.15403302489094017,0.21846681039826915,0.6275001647107906,fixtures.tsv
