strategy,match_number,event_start_time,event_title,actual_outcome,selection_outcome,selection,bet_placed,pnl,cumulative_pnl
YES Elo underdog,1,2026-06-11T19:00:00Z,Mexico vs. South Africa,team1_win,team2_win,YES South Africa,True,-100.0,-100.0
YES Elo underdog,2,2026-06-12T02:00:00Z,Korea Republic vs. Czechia,team1_win,team2_win,YES Czechia,True,-100.0,-200.0
YES Elo underdog,3,2026-06-12T19:00:00Z,Canada vs. Bosnia-Herzegovina,draw,team2_win,YES Bosnia-Herzegovina,True,-100.0,-300.0
YES Elo underdog,4,2026-06-13T01:00:00Z,United States vs. Paraguay,team1_win,team1_win,YES United States,True,117.12907117008449,-182.8709288299155
YES Elo underdog,5,2026-06-13T19:00:00Z,Qatar vs. Switzerland,draw,team1_win,YES Qatar,True,-100.0,-282.8709288299155
YES Elo underdog,6,2026-06-13T22:00:00Z,Brazil vs. Morocco,draw,team2_win,YES Morocco,True,-100.0,-382.8709288299155
YES Elo underdog,7,2026-06-14T01:00:00Z,Haiti vs. Scotland,team1_win,team1_win,YES Haiti,True,540.7974368102525,157.92650798033702
YES Elo underdog,8,2026-06-14T04:00:00Z,Australia vs. Türkiye,team1_win,team1_win,YES Australia,True,471.4285714285713,629.3550794089083
YES Elo underdog,9,2026-06-14T17:00:00Z,Germany vs. Curaçao,team1_win,team2_win,YES Curaçao,True,-100.0,529.3550794089083
YES Elo underdog,10,2026-06-14T20:00:00Z,Netherlands vs. Japan,draw,team2_win,YES Japan,True,-100.0,429.3550794089083
YES Elo underdog,11,2026-06-14T23:00:00Z,Côte d'Ivoire vs. Ecuador,team1_win,team1_win,YES Côte d'Ivoire,True,242.62872370800417,671.9838031169124
YES Elo underdog,12,2026-06-15T02:00:00Z,Sweden vs. Tunisia,team1_win,team2_win,YES Tunisia,True,-100.0,571.9838031169124
YES Elo underdog,13,2026-06-15T16:00:00Z,Spain vs. Cabo Verde,draw,team2_win,YES Cabo Verde,True,-100.0,471.98380311691244
YES Elo underdog,14,2026-06-15T19:00:00Z,Belgium vs. Egypt,draw,team2_win,YES Egypt,True,-100.0,371.98380311691244
YES Elo underdog,15,2026-06-15T22:00:00Z,Saudi Arabia vs. Uruguay,draw,team1_win,YES Saudi Arabia,True,-100.0,271.98380311691244
YES Elo underdog,16,2026-06-16T01:00:00Z,IR Iran vs. New Zealand,draw,team2_win,YES New Zealand,True,-100.0,171.98380311691247
YES Elo underdog,17,2026-06-16T19:00:00Z,France vs. Senegal,team1_win,team2_win,YES Senegal,True,-100.0,71.98380311691247
YES Elo underdog,18,2026-06-16T22:00:00Z,Iraq vs. Norway,team1_win,team1_win,YES Iraq,True,1438.461538461543,1510.4453415784553
YES Elo underdog,19,2026-06-17T01:00:00Z,Argentina vs. Algeria,team1_win,team2_win,YES Algeria,True,-100.0,1410.4453415784553
YES Elo underdog,20,2026-06-17T04:00:00Z,Austria vs. Jordan,team1_win,team2_win,YES Jordan,True,-100.0,1310.4453415784553
YES Elo underdog,21,2026-06-17T17:00:00Z,Portugal vs. DR Congo,draw,team2_win,YES DR Congo,True,-100.0,1210.4453415784553
YES Elo underdog,22,2026-06-17T20:00:00Z,England vs. Croatia,team1_win,team2_win,YES Croatia,True,-100.0,1110.4453415784553
YES Elo underdog,23,2026-06-17T23:00:00Z,Ghana vs. Panama,team1_win,team1_win,YES Ghana,True,146.33912686465024,1256.7844684431057
YES Elo underdog,24,2026-06-18T02:00:00Z,Uzbekistan vs. Colombia,team1_win,team1_win,YES Uzbekistan,True,970.154577883472,2226.9390463265777
YES Elo underdog,25,2026-06-18T16:00:00Z,Czechia vs. South Africa,draw,team2_win,YES South Africa,True,-100.0,2126.9390463265777
YES Elo underdog,26,2026-06-18T19:00:00Z,Switzerland vs. Bosnia-Herzegovina,team1_win,team2_win,YES Bosnia-Herzegovina,True,-100.0,2026.9390463265777
YES Elo underdog,27,2026-06-18T22:00:00Z,Canada vs. Qatar,team1_win,team2_win,YES Qatar,True,-100.0,1926.9390463265777
YES Elo underdog,28,2026-06-19T01:00:00Z,Mexico vs. Korea Republic,team1_win,team2_win,YES Korea Republic,True,-100.0,1826.9390463265777
YES Elo underdog,29,2026-06-19T19:00:00Z,United States vs. Australia,team1_win,team1_win,YES United States,True,65.68483063328425,1892.6238769598617
YES Elo underdog,30,2026-06-19T22:00:00Z,Scotland vs. Morocco,team1_win,team1_win,YES Scotland,True,545.1612903225807,2437.7851672824427
YES Elo underdog,31,2026-06-20T00:30:00Z,Brazil vs. Haiti,team1_win,team2_win,YES Haiti,True,-100.0,2337.7851672824427
YES Elo underdog,32,2026-06-20T03:00:00Z,Türkiye vs. Paraguay,team1_win,team2_win,YES Paraguay,True,-100.0,2237.7851672824427
YES Elo underdog,33,2026-06-20T17:00:00Z,Netherlands vs. Sweden,team1_win,team2_win,YES Sweden,True,-100.0,2137.7851672824427
YES Elo underdog,34,2026-06-20T20:00:00Z,Germany vs. Côte d'Ivoire,team1_win,team2_win,YES Côte d'Ivoire,True,-100.0,2037.7851672824427
YES Elo underdog,35,2026-06-21T00:00:00Z,Ecuador vs. Curaçao,draw,team2_win,YES Curaçao,True,-100.0,1937.7851672824427
YES Elo underdog,36,2026-06-21T04:00:00Z,Tunisia vs. Japan,team1_win,team1_win,YES Tunisia,True,757.1428571428569,2694.9280244252996
YES Elo underdog,37,2026-06-21T16:00:00Z,Spain vs. Saudi Arabia,team1_win,team2_win,YES Saudi Arabia,True,-100.0,2594.9280244252996
YES Elo underdog,38,2026-06-21T19:00:00Z,Belgium vs. IR Iran,draw,team2_win,YES IR Iran,True,-100.0,2494.9280244252996
YES Elo underdog,39,2026-06-21T22:00:00Z,Uruguay vs. Cabo Verde,draw,team2_win,YES Cabo Verde,True,-100.0,2394.9280244252996
YES Elo underdog,40,2026-06-22T01:00:00Z,New Zealand vs. Egypt,team1_win,team1_win,YES New Zealand,True,540.9115186042375,2935.839543029537
YES Elo underdog,41,2026-06-22T17:00:00Z,Argentina vs. Austria,team1_win,team2_win,YES Austria,True,-100.0,2835.839543029537
YES Elo underdog,42,2026-06-22T21:00:00Z,France vs. Iraq,team1_win,team2_win,YES Iraq,True,-100.0,2735.839543029537
YES Elo underdog,43,2026-06-23T00:00:00Z,Norway vs. Senegal,team1_win,team2_win,YES Senegal,True,-100.0,2635.839543029537
YES Elo underdog,44,2026-06-23T03:00:00Z,Jordan vs. Algeria,team1_win,team1_win,YES Jordan,True,584.6709775580073,3220.5105205875443
YES Elo underdog,45,2026-06-23T17:00:00Z,Portugal vs. Uzbekistan,team1_win,team2_win,YES Uzbekistan,True,-100.0,3120.5105205875443
YES Elo underdog,46,2026-06-23T20:00:00Z,England vs. Ghana,draw,team2_win,YES Ghana,True,-100.0,3020.5105205875443
YES Elo underdog,47,2026-06-23T23:00:00Z,Panama vs. Croatia,team1_win,team1_win,YES Panama,True,734.1056533827617,3754.6161739703057
YES Elo underdog,48,2026-06-24T02:00:00Z,Colombia vs. DR Congo,team1_win,team2_win,YES DR Congo,True,-100.0,3654.6161739703057
YES Elo favorite,1,2026-06-11T19:00:00Z,Mexico vs. South Africa,team1_win,team1_win,YES Mexico,True,44.109523237660596,44.109523237660596
YES Elo favorite,2,2026-06-12T02:00:00Z,Korea Republic vs. Czechia,team1_win,team1_win,YES Korea Republic,True,168.1364516609563,212.2459748986169
YES Elo favorite,3,2026-06-12T19:00:00Z,Canada vs. Bosnia-Herzegovina,draw,team1_win,YES Canada,True,-100.0,112.24597489861691
YES Elo favorite,4,2026-06-13T01:00:00Z,United States vs. Paraguay,team1_win,team2_win,YES Paraguay,True,-100.0,12.245974898616907
YES Elo favorite,5,2026-06-13T19:00:00Z,Qatar vs. Switzerland,draw,team2_win,YES Switzerland,True,-100.0,-87.75402510138309
YES Elo favorite,6,2026-06-13T22:00:00Z,Brazil vs. Morocco,draw,team1_win,YES Brazil,True,-100.0,-187.7540251013831
YES Elo favorite,7,2026-06-14T01:00:00Z,Haiti vs. Scotland,team1_win,team2_win,YES Scotland,True,-100.0,-287.7540251013831
YES Elo favorite,8,2026-06-14T04:00:00Z,Australia vs. Türkiye,team1_win,team2_win,YES Türkiye,True,-100.0,-387.7540251013831
YES Elo favorite,9,2026-06-14T17:00:00Z,Germany vs. Curaçao,team1_win,team1_win,YES Germany,True,6.073441125557055,-381.68058397582604
YES Elo favorite,10,2026-06-14T20:00:00Z,Netherlands vs. Japan,draw,team1_win,YES Netherlands,True,-100.0,-481.68058397582604
YES Elo favorite,11,2026-06-14T23:00:00Z,Côte d'Ivoire vs. Ecuador,team1_win,team2_win,YES Ecuador,True,-100.0,-581.680583975826
YES Elo favorite,12,2026-06-15T02:00:00Z,Sweden vs. Tunisia,team1_win,team1_win,YES Sweden,True,95.47157517510998,-486.20900880071605
YES Elo favorite,13,2026-06-15T16:00:00Z,Spain vs. Cabo Verde,draw,team1_win,YES Spain,True,-100.0,-586.2090088007161
YES Elo favorite,14,2026-06-15T19:00:00Z,Belgium vs. Egypt,draw,team1_win,YES Belgium,True,-100.0,-686.2090088007161
YES Elo favorite,15,2026-06-15T22:00:00Z,Saudi Arabia vs. Uruguay,draw,team2_win,YES Uruguay,True,-100.0,-786.2090088007161
YES Elo favorite,16,2026-06-16T01:00:00Z,IR Iran vs. New Zealand,draw,team1_win,YES IR Iran,True,-100.0,-886.2090088007161
YES Elo favorite,17,2026-06-16T19:00:00Z,France vs. Senegal,team1_win,team1_win,YES France,True,50.137626157310855,-836.0713826434052
YES Elo favorite,18,2026-06-16T22:00:00Z,Iraq vs. Norway,team1_win,team2_win,YES Norway,True,-100.0,-936.0713826434052
YES Elo favorite,19,2026-06-17T01:00:00Z,Argentina vs. Algeria,team1_win,team1_win,YES Argentina,True,49.21042815103414,-886.8609544923711
YES Elo favorite,20,2026-06-17T04:00:00Z,Austria vs. Jordan,team1_win,team1_win,YES Austria,True,41.955835962145116,-844.905118530226
YES Elo favorite,21,2026-06-17T17:00:00Z,Portugal vs. DR Congo,draw,team1_win,YES Portugal,True,-100.0,-944.905118530226
YES Elo favorite,22,2026-06-17T20:00:00Z,England vs. Croatia,team1_win,team1_win,YES England,True,73.50233746204637,-871.4027810681796
YES Elo favorite,23,2026-06-17T23:00:00Z,Ghana vs. Panama,team1_win,team2_win,YES Panama,True,-100.0,-971.4027810681796
YES Elo favorite,24,2026-06-18T02:00:00Z,Uzbekistan vs. Colombia,team1_win,team2_win,YES Colombia,True,-100.0,-1071.4027810681796
YES Elo favorite,25,2026-06-18T16:00:00Z,Czechia vs. South Africa,draw,team1_win,YES Czechia,True,-100.0,-1171.4027810681796
YES Elo favorite,26,2026-06-18T19:00:00Z,Switzerland vs. Bosnia-Herzegovina,team1_win,team1_win,YES Switzerland,True,60.00000000000001,-1111.4027810681796
YES Elo favorite,27,2026-06-18T22:00:00Z,Canada vs. Qatar,team1_win,team1_win,YES Canada,True,33.54106387714219,-1077.8617171910373
YES Elo favorite,28,2026-06-19T01:00:00Z,Mexico vs. Korea Republic,team1_win,team1_win,YES Mexico,True,111.84570571100716,-966.0160114800302
YES Elo favorite,29,2026-06-19T19:00:00Z,United States vs. Australia,team1_win,team2_win,YES Australia,True,-100.0,-1066.01601148003
YES Elo favorite,30,2026-06-19T22:00:00Z,Scotland vs. Morocco,team1_win,team2_win,YES Morocco,True,-100.0,-1166.01601148003
YES Elo favorite,31,2026-06-20T00:30:00Z,Brazil vs. Haiti,team1_win,team1_win,YES Brazil,True,13.00853842290306,-1153.007473057127
YES Elo favorite,32,2026-06-20T03:00:00Z,Türkiye vs. Paraguay,team1_win,team1_win,YES Türkiye,True,112.72823967381677,-1040.2792333833104
YES Elo favorite,33,2026-06-20T17:00:00Z,Netherlands vs. Sweden,team1_win,team1_win,YES Netherlands,True,75.86712261846607,-964.4121107648443
YES Elo favorite,34,2026-06-20T20:00:00Z,Germany vs. Côte d'Ivoire,team1_win,team1_win,YES Germany,True,50.489089541008255,-913.923021223836
YES Elo favorite,35,2026-06-21T00:00:00Z,Ecuador vs. Curaçao,draw,team1_win,YES Ecuador,True,-100.0,-1013.923021223836
YES Elo favorite,36,2026-06-21T04:00:00Z,Tunisia vs. Japan,team1_win,team2_win,YES Japan,True,-100.0,-1113.923021223836
YES Elo favorite,37,2026-06-21T16:00:00Z,Spain vs. Saudi Arabia,team1_win,team1_win,YES Spain,True,12.317484088356423,-1101.6055371354796
YES Elo favorite,38,2026-06-21T19:00:00Z,Belgium vs. IR Iran,draw,team1_win,YES Belgium,True,-100.0,-1201.6055371354796
YES Elo favorite,39,2026-06-21T22:00:00Z,Uruguay vs. Cabo Verde,draw,team1_win,YES Uruguay,True,-100.0,-1301.6055371354796
YES Elo favorite,40,2026-06-22T01:00:00Z,New Zealand vs. Egypt,team1_win,team2_win,YES Egypt,True,-100.0,-1401.6055371354796
YES Elo favorite,41,2026-06-22T17:00:00Z,Argentina vs. Austria,team1_win,team1_win,YES Argentina,True,48.01414357371927,-1353.5913935617605
YES Elo favorite,42,2026-06-22T21:00:00Z,France vs. Iraq,team1_win,team1_win,YES France,True,10.267091399166883,-1343.3243021625935
YES Elo favorite,43,2026-06-23T00:00:00Z,Norway vs. Senegal,team1_win,team1_win,YES Norway,True,141.51348450288478,-1201.8108176597086
YES Elo favorite,44,2026-06-23T03:00:00Z,Jordan vs. Algeria,team1_win,team2_win,YES Algeria,True,-100.0,-1301.8108176597086
YES Elo favorite,45,2026-06-23T17:00:00Z,Portugal vs. Uzbekistan,team1_win,team1_win,YES Portugal,True,16.959064327485372,-1284.8517533322233
YES Elo favorite,46,2026-06-23T20:00:00Z,England vs. Ghana,draw,team1_win,YES England,True,-100.0,-1384.8517533322233
YES Elo favorite,47,2026-06-23T23:00:00Z,Panama vs. Croatia,team1_win,team2_win,YES Croatia,True,-100.0,-1484.8517533322233
YES Elo favorite,48,2026-06-24T02:00:00Z,Colombia vs. DR Congo,team1_win,team1_win,YES Colombia,True,58.33919774806478,-1426.5125555841585
YES max positive edge,1,2026-06-11T19:00:00Z,Mexico vs. South Africa,team1_win,team1_win,YES Mexico,True,44.109523237660596,44.109523237660596
YES max positive edge,2,2026-06-12T02:00:00Z,Korea Republic vs. Czechia,team1_win,team2_win,YES Czechia,True,-100.0,-55.890476762339404
YES max positive edge,3,2026-06-12T19:00:00Z,Canada vs. Bosnia-Herzegovina,draw,team1_win,YES Canada,True,-100.0,-155.8904767623394
YES max positive edge,4,2026-06-13T01:00:00Z,United States vs. Paraguay,team1_win,team2_win,YES Paraguay,True,-100.0,-255.8904767623394
YES max positive edge,5,2026-06-13T19:00:00Z,Qatar vs. Switzerland,draw,draw,YES Draw,True,673.8607050730872,417.97022831074776
YES max positive edge,6,2026-06-13T22:00:00Z,Brazil vs. Morocco,draw,team2_win,YES Morocco,True,-100.0,317.97022831074776
YES max positive edge,7,2026-06-14T01:00:00Z,Haiti vs. Scotland,team1_win,draw,YES Draw,True,-100.0,217.97022831074776
YES max positive edge,8,2026-06-14T04:00:00Z,Australia vs. Türkiye,team1_win,team1_win,YES Australia,True,471.4285714285713,689.398799739319
YES max positive edge,9,2026-06-14T17:00:00Z,Germany vs. Curaçao,team1_win,draw,YES Draw,True,-100.0,589.398799739319
YES max positive edge,10,2026-06-14T20:00:00Z,Netherlands vs. Japan,draw,team2_win,YES Japan,True,-100.0,489.39879973931903
YES max positive edge,11,2026-06-14T23:00:00Z,Côte d'Ivoire vs. Ecuador,team1_win,team2_win,YES Ecuador,True,-100.0,389.39879973931903
YES max positive edge,12,2026-06-15T02:00:00Z,Sweden vs. Tunisia,team1_win,team2_win,YES Tunisia,True,-100.0,289.39879973931903
YES max positive edge,13,2026-06-15T16:00:00Z,Spain vs. Cabo Verde,draw,draw,YES Draw,True,1590.140845070422,1879.539644809741
YES max positive edge,14,2026-06-15T19:00:00Z,Belgium vs. Egypt,draw,team2_win,YES Egypt,True,-100.0,1779.539644809741
YES max positive edge,15,2026-06-15T22:00:00Z,Saudi Arabia vs. Uruguay,draw,team2_win,YES Uruguay,True,-100.0,1679.539644809741
YES max positive edge,16,2026-06-16T01:00:00Z,IR Iran vs. New Zealand,draw,team1_win,YES IR Iran,True,-100.0,1579.539644809741
YES max positive edge,17,2026-06-16T19:00:00Z,France vs. Senegal,team1_win,team2_win,YES Senegal,True,-100.0,1479.539644809741
YES max positive edge,18,2026-06-16T22:00:00Z,Iraq vs. Norway,team1_win,draw,YES Draw,True,-100.0,1379.539644809741
YES max positive edge,19,2026-06-17T01:00:00Z,Argentina vs. Algeria,team1_win,team1_win,YES Argentina,True,49.21042815103414,1428.7500729607752
YES max positive edge,20,2026-06-17T04:00:00Z,Austria vs. Jordan,team1_win,team2_win,YES Jordan,True,-100.0,1328.7500729607752
YES max positive edge,21,2026-06-17T17:00:00Z,Portugal vs. DR Congo,draw,team2_win,YES DR Congo,True,-100.0,1228.7500729607752
YES max positive edge,22,2026-06-17T20:00:00Z,England vs. Croatia,team1_win,team2_win,YES Croatia,True,-100.0,1128.7500729607752
YES max positive edge,23,2026-06-17T23:00:00Z,Ghana vs. Panama,team1_win,team2_win,YES Panama,True,-100.0,1028.7500729607752
YES max positive edge,24,2026-06-18T02:00:00Z,Uzbekistan vs. Colombia,team1_win,team1_win,YES Uzbekistan,True,970.154577883472,1998.9046508442473
YES max positive edge,25,2026-06-18T16:00:00Z,Czechia vs. South Africa,draw,team1_win,YES Czechia,True,-100.0,1898.9046508442473
YES max positive edge,26,2026-06-18T19:00:00Z,Switzerland vs. Bosnia-Herzegovina,team1_win,team1_win,YES Switzerland,True,60.00000000000001,1958.9046508442473
YES max positive edge,27,2026-06-18T22:00:00Z,Canada vs. Qatar,team1_win,team2_win,YES Qatar,True,-100.0,1858.9046508442473
YES max positive edge,28,2026-06-19T01:00:00Z,Mexico vs. Korea Republic,team1_win,team2_win,YES Korea Republic,True,-100.0,1758.9046508442473
YES max positive edge,29,2026-06-19T19:00:00Z,United States vs. Australia,team1_win,team2_win,YES Australia,True,-100.0,1658.9046508442473
YES max positive edge,30,2026-06-19T22:00:00Z,Scotland vs. Morocco,team1_win,team1_win,YES Scotland,True,545.1612903225807,2204.065941166828
YES max positive edge,31,2026-06-20T00:30:00Z,Brazil vs. Haiti,team1_win,draw,YES Draw,True,-100.0,2104.065941166828
YES max positive edge,32,2026-06-20T03:00:00Z,Türkiye vs. Paraguay,team1_win,team2_win,YES Paraguay,True,-100.0,2004.065941166828
YES max positive edge,33,2026-06-20T17:00:00Z,Netherlands vs. Sweden,team1_win,team1_win,YES Netherlands,True,75.86712261846607,2079.933063785294
YES max positive edge,34,2026-06-20T20:00:00Z,Germany vs. Côte d'Ivoire,team1_win,team2_win,YES Côte d'Ivoire,True,-100.0,1979.933063785294
YES max positive edge,35,2026-06-21T00:00:00Z,Ecuador vs. Curaçao,draw,draw,YES Draw,True,872.1847150958669,2852.117778881161
YES max positive edge,36,2026-06-21T04:00:00Z,Tunisia vs. Japan,team1_win,team2_win,YES Japan,True,-100.0,2752.117778881161
YES max positive edge,37,2026-06-21T16:00:00Z,Spain vs. Saudi Arabia,team1_win,draw,YES Draw,True,-100.0,2652.117778881161
YES max positive edge,38,2026-06-21T19:00:00Z,Belgium vs. IR Iran,draw,team2_win,YES IR Iran,True,-100.0,2552.117778881161
YES max positive edge,39,2026-06-21T22:00:00Z,Uruguay vs. Cabo Verde,draw,team2_win,YES Cabo Verde,True,-100.0,2452.117778881161
YES max positive edge,40,2026-06-22T01:00:00Z,New Zealand vs. Egypt,team1_win,team1_win,YES New Zealand,True,540.9115186042375,2993.0292974853983
YES max positive edge,41,2026-06-22T17:00:00Z,Argentina vs. Austria,team1_win,team2_win,YES Austria,True,-100.0,2893.0292974853983
YES max positive edge,42,2026-06-22T21:00:00Z,France vs. Iraq,team1_win,draw,YES Draw,True,-100.0,2793.0292974853983
YES max positive edge,43,2026-06-23T00:00:00Z,Norway vs. Senegal,team1_win,team1_win,YES Norway,True,141.51348450288478,2934.542781988283
YES max positive edge,44,2026-06-23T03:00:00Z,Jordan vs. Algeria,team1_win,team1_win,YES Jordan,True,584.6709775580073,3519.2137595462905
YES max positive edge,45,2026-06-23T17:00:00Z,Portugal vs. Uzbekistan,team1_win,draw,YES Draw,True,-100.0,3419.2137595462905
YES max positive edge,46,2026-06-23T20:00:00Z,England vs. Ghana,draw,draw,YES Draw,True,707.8994614003591,4127.11322094665
YES max positive edge,47,2026-06-23T23:00:00Z,Panama vs. Croatia,team1_win,team1_win,YES Panama,True,734.1056533827617,4861.218874329411
YES max positive edge,48,2026-06-24T02:00:00Z,Colombia vs. DR Congo,team1_win,team1_win,YES Colombia,True,58.33919774806478,4919.558072077476
"YES max edge, prob floor",1,2026-06-11T19:00:00Z,Mexico vs. South Africa,team1_win,team1_win,YES Mexico,True,44.109523237660596,44.109523237660596
"YES max edge, prob floor",2,2026-06-12T02:00:00Z,Korea Republic vs. Czechia,team1_win,team2_win,YES Czechia,True,-100.0,-55.890476762339404
"YES max edge, prob floor",3,2026-06-12T19:00:00Z,Canada vs. Bosnia-Herzegovina,draw,team1_win,YES Canada,True,-100.0,-155.8904767623394
"YES max edge, prob floor",4,2026-06-13T01:00:00Z,United States vs. Paraguay,team1_win,team2_win,YES Paraguay,True,-100.0,-255.8904767623394
"YES max edge, prob floor",5,2026-06-13T19:00:00Z,Qatar vs. Switzerland,draw,,,False,0.0,-255.8904767623394
"YES max edge, prob floor",6,2026-06-13T22:00:00Z,Brazil vs. Morocco,draw,,,False,0.0,-255.8904767623394
"YES max edge, prob floor",7,2026-06-14T01:00:00Z,Haiti vs. Scotland,team1_win,,,False,0.0,-255.8904767623394
"YES max edge, prob floor",8,2026-06-14T04:00:00Z,Australia vs. Türkiye,team1_win,,,False,0.0,-255.8904767623394
"YES max edge, prob floor",9,2026-06-14T17:00:00Z,Germany vs. Curaçao,team1_win,,,False,0.0,-255.8904767623394
"YES max edge, prob floor",10,2026-06-14T20:00:00Z,Netherlands vs. Japan,draw,team2_win,YES Japan,True,-100.0,-355.8904767623394
"YES max edge, prob floor",11,2026-06-14T23:00:00Z,Côte d'Ivoire vs. Ecuador,team1_win,team2_win,YES Ecuador,True,-100.0,-455.8904767623394
"YES max edge, prob floor",12,2026-06-15T02:00:00Z,Sweden vs. Tunisia,team1_win,team2_win,YES Tunisia,True,-100.0,-555.8904767623394
"YES max edge, prob floor",13,2026-06-15T16:00:00Z,Spain vs. Cabo Verde,draw,,,False,0.0,-555.8904767623394
"YES max edge, prob floor",14,2026-06-15T19:00:00Z,Belgium vs. Egypt,draw,,,False,0.0,-555.8904767623394
"YES max edge, prob floor",15,2026-06-15T22:00:00Z,Saudi Arabia vs. Uruguay,draw,,,False,0.0,-555.8904767623394
"YES max edge, prob floor",16,2026-06-16T01:00:00Z,IR Iran vs. New Zealand,draw,team1_win,YES IR Iran,True,-100.0,-655.8904767623394
"YES max edge, prob floor",17,2026-06-16T19:00:00Z,France vs. Senegal,team1_win,,,False,0.0,-655.8904767623394
"YES max edge, prob floor",18,2026-06-16T22:00:00Z,Iraq vs. Norway,team1_win,,,False,0.0,-655.8904767623394
"YES max edge, prob floor",19,2026-06-17T01:00:00Z,Argentina vs. Algeria,team1_win,team1_win,YES Argentina,True,49.21042815103414,-606.6800486113052
"YES max edge, prob floor",20,2026-06-17T04:00:00Z,Austria vs. Jordan,team1_win,,,False,0.0,-606.6800486113052
"YES max edge, prob floor",21,2026-06-17T17:00:00Z,Portugal vs. DR Congo,draw,,,False,0.0,-606.6800486113052
"YES max edge, prob floor",22,2026-06-17T20:00:00Z,England vs. Croatia,team1_win,team2_win,YES Croatia,True,-100.0,-706.6800486113052
"YES max edge, prob floor",23,2026-06-17T23:00:00Z,Ghana vs. Panama,team1_win,team2_win,YES Panama,True,-100.0,-806.6800486113052
"YES max edge, prob floor",24,2026-06-18T02:00:00Z,Uzbekistan vs. Colombia,team1_win,,,False,0.0,-806.6800486113052
"YES max edge, prob floor",25,2026-06-18T16:00:00Z,Czechia vs. South Africa,draw,team1_win,YES Czechia,True,-100.0,-906.6800486113052
"YES max edge, prob floor",26,2026-06-18T19:00:00Z,Switzerland vs. Bosnia-Herzegovina,team1_win,,,False,0.0,-906.6800486113052
"YES max edge, prob floor",27,2026-06-18T22:00:00Z,Canada vs. Qatar,team1_win,,,False,0.0,-906.6800486113052
"YES max edge, prob floor",28,2026-06-19T01:00:00Z,Mexico vs. Korea Republic,team1_win,team2_win,YES Korea Republic,True,-100.0,-1006.6800486113052
"YES max edge, prob floor",29,2026-06-19T19:00:00Z,United States vs. Australia,team1_win,team2_win,YES Australia,True,-100.0,-1106.6800486113052
"YES max edge, prob floor",30,2026-06-19T22:00:00Z,Scotland vs. Morocco,team1_win,team1_win,YES Scotland,True,545.1612903225807,-561.5187582887245
"YES max edge, prob floor",31,2026-06-20T00:30:00Z,Brazil vs. Haiti,team1_win,,,False,0.0,-561.5187582887245
"YES max edge, prob floor",32,2026-06-20T03:00:00Z,Türkiye vs. Paraguay,team1_win,team2_win,YES Paraguay,True,-100.0,-661.5187582887245
"YES max edge, prob floor",33,2026-06-20T17:00:00Z,Netherlands vs. Sweden,team1_win,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",34,2026-06-20T20:00:00Z,Germany vs. Côte d'Ivoire,team1_win,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",35,2026-06-21T00:00:00Z,Ecuador vs. Curaçao,draw,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",36,2026-06-21T04:00:00Z,Tunisia vs. Japan,team1_win,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",37,2026-06-21T16:00:00Z,Spain vs. Saudi Arabia,team1_win,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",38,2026-06-21T19:00:00Z,Belgium vs. IR Iran,draw,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",39,2026-06-21T22:00:00Z,Uruguay vs. Cabo Verde,draw,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",40,2026-06-22T01:00:00Z,New Zealand vs. Egypt,team1_win,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",41,2026-06-22T17:00:00Z,Argentina vs. Austria,team1_win,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",42,2026-06-22T21:00:00Z,France vs. Iraq,team1_win,,,False,0.0,-661.5187582887245
"YES max edge, prob floor",43,2026-06-23T00:00:00Z,Norway vs. Senegal,team1_win,team1_win,YES Norway,True,141.51348450288478,-520.0052737858397
"YES max edge, prob floor",44,2026-06-23T03:00:00Z,Jordan vs. Algeria,team1_win,team1_win,YES Jordan,True,584.6709775580073,64.6657037721676
"YES max edge, prob floor",45,2026-06-23T17:00:00Z,Portugal vs. Uzbekistan,team1_win,,,False,0.0,64.6657037721676
"YES max edge, prob floor",46,2026-06-23T20:00:00Z,England vs. Ghana,draw,,,False,0.0,64.6657037721676
"YES max edge, prob floor",47,2026-06-23T23:00:00Z,Panama vs. Croatia,team1_win,,,False,0.0,64.6657037721676
"YES max edge, prob floor",48,2026-06-24T02:00:00Z,Colombia vs. DR Congo,team1_win,team1_win,YES Colombia,True,58.33919774806478,123.00490152023238
YES favorite positive edge,1,2026-06-11T19:00:00Z,Mexico vs. South Africa,team1_win,team1_win,YES Mexico,True,44.109523237660596,44.109523237660596
YES favorite positive edge,2,2026-06-12T02:00:00Z,Korea Republic vs. Czechia,team1_win,,,False,0.0,44.109523237660596
YES favorite positive edge,3,2026-06-12T19:00:00Z,Canada vs. Bosnia-Herzegovina,draw,team1_win,YES Canada,True,-100.0,-55.890476762339404
YES favorite positive edge,4,2026-06-13T01:00:00Z,United States vs. Paraguay,team1_win,team2_win,YES Paraguay,True,-100.0,-155.8904767623394
